generation,rank,fitness,f1,latency,params,depth,genotype,gen_time_min
0,0,0.20385619151618067,0.8818881247314384,0.008073146798182279,42531652,4,"[0, 0, 0, 0]",
0,1,0.16902800646510427,0.8642655770541036,0.009408256559399888,43609188,5,"[1, 1, 1, 1, 0]",
0,2,0.1649764143181689,0.8581734881261182,0.009509399101836607,43609188,5,"[0, 1, 1, 1, 0]",
0,3,0.1592591988203908,0.8420469768667292,0.009482684242189862,43609188,5,"[0, 0, 1, 0, 1]",
0,4,0.12719507997385596,0.8694904513345653,0.011945922042010351,47019620,6,"[1, 1, 1, 0, 1, 1]",
0,5,0.10952482531935923,0.8691740891396416,0.01329965908068698,48097156,7,"[1, 1, 0, 1, 1, 1, 1]",
0,6,0.10807409071110051,0.86933612560771,0.013436729466891848,48097156,7,"[0, 0, 0, 1, 1, 1, 0]",
0,7,0.1014484497940964,0.8415323736900864,0.013419284539530054,48097156,7,"[0, 1, 0, 1, 0, 1, 0]",
0,8,0.07776187142151475,0.8489624725349377,0.015827786112669856,51507588,8,"[1, 0, 0, 1, 0, 0, 0, 0]",
0,9,0.06895471430850954,0.8609107781885148,0.017174624427803792,52585124,9,"[0, 1, 1, 0, 1, 1, 1, 1, 1]",
0,10,0.06840627534023118,0.8620108283646127,0.017280017708428203,52585124,9,"[0, 1, 1, 1, 0, 0, 1, 0, 1]",
0,11,0.051558373993713484,0.8651737089707856,0.01975446242420003,55995556,10,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",
0,12,0.04856130578598699,0.842652830852419,0.019825833292328753,55995556,10,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",
0,13,0.045894176422308246,0.8771335166111316,0.02105811283760704,57073092,11,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",
0,14,0.0434290135733842,0.8577520022628878,0.02116333369864151,57073092,11,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",
0,15,0.04203698887658413,0.849848175147027,0.021303965848870576,57073092,11,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",
0,16,0.03243885801778664,0.8558514385590874,0.02361037261283491,60483524,12,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",
0,17,0.03149882064064199,0.8508750016610331,0.023787810333073138,60483524,12,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",
0,18,0.02663731122626042,0.8438145418112185,0.025162840269040317,61561060,13,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",
0,19,0.018790731191273453,0.8243441218358096,0.027759134771302343,64971492,14,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",
0,20,0.017747030171184435,0.8610484243223738,0.02906715172994882,66049028,15,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",
0,21,0.01721935381305435,0.8437355496384032,0.028962761294678785,66049028,15,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",
0,22,0.013336299683125084,0.8516196660939249,0.03127791905810591,69459460,18,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",
0,23,0.013227100972160202,0.8590650781852815,0.031534230012446644,69459460,17,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0]",
0,24,0.01297441562619737,0.8446962689473987,0.03138976316840854,69459460,20,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",
0,25,0.012841446035641342,0.8475936960139508,0.03156126337323804,69459460,17,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",
0,26,0.012777801969127102,0.8489601170883256,0.031643164444947615,69459460,16,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",
0,27,0.012334972482471143,0.8329035592729299,0.03161398672452197,69459460,18,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",
0,28,0.012304425543605666,0.8321376828675492,0.03162038295750972,69459460,18,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",
0,29,0.011562662718363976,0.8065049091839753,0.03161640264478047,69459460,19,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",
0,0,0.20385619151618067,0.85605389515184,0.007937974035041406,42531652,4,"[0, 0, 0, 0]",277.69214752912524
0,1,0.1725819832493482,0.8558316283391915,0.009461879303329625,43609188,5,"[0, 1, 1, 1, 0]",277.69214752912524
0,2,0.1675894953158513,0.8507692606811672,0.009360849244869313,43609188,5,"[0, 1, 1, 0, 0]",277.69214752912524
0,3,0.16758041641166943,0.8679480207061814,0.00945513508305885,43609188,5,"[0, 0, 0, 0, 0]",277.69214752912524
0,4,0.1668459711169187,0.8700663841249888,0.009479138595983386,43609188,5,"[0, 1, 1, 1, 0]",277.69214752912524
0,5,0.16659288725187327,0.8667905223028101,0.00941530670702923,43609188,5,"[0, 0, 0, 0, 0]",277.69214752912524
0,6,0.16600324455255325,0.8727878183615478,0.009484199933474883,43609188,5,"[1, 0, 1, 0, 0]",277.69214752912524
0,7,0.16530162556537162,0.874172064021467,0.00948870125261601,43609188,5,"[0, 1, 1, 1, 0]",277.69214752912524
0,8,0.16512030654457704,0.8665268068734303,0.009424012948642485,43609188,5,"[0, 0, 0, 0, 1]",277.69214752912524
0,9,0.16501279915761113,0.8787968541535005,0.00943496516929008,43609188,5,"[0, 1, 1, 1, 1]",277.69214752912524
0,10,0.12668177503480388,0.8781973608886734,0.011926176695502362,47019620,6,"[0, 0, 0, 0, 1, 1]",277.69214752912524
0,11,0.1256153139932481,0.8737174068013043,0.011975105018704198,47019620,6,"[1, 0, 0, 0, 1, 0]",277.69214752912524
0,12,0.12234035759466425,0.8796440806504645,0.011932933282922022,47019620,6,"[1, 0, 1, 0, 0, 1]",277.69214752912524
0,13,0.10769355025520645,0.8741050509002952,0.013441385812824592,48097156,7,"[1, 1, 1, 1, 0, 1, 1]",277.69214752912524
0,14,0.10736533313329143,0.8569950668863551,0.013431803107145243,48097156,7,"[1, 1, 0, 1, 0, 1, 0]",277.69214752912524
0,15,0.10651766817346088,0.847189139429635,0.013336263679317199,48097156,7,"[0, 0, 0, 1, 0, 1, 0]",277.69214752912524
0,16,0.10634928256355697,0.8711171477213595,0.013313267602934503,48097156,7,"[1, 0, 1, 1, 1, 1, 1]",277.69214752912524
0,17,0.10531460034780671,0.8586900215082387,0.013311855737585575,48097156,7,"[0, 0, 1, 0, 1, 1, 0]",277.69214752912524
0,18,0.10530980408178002,0.8442380869130869,0.013297238355036826,48097156,7,"[1, 1, 0, 1, 0, 1, 0]",277.69214752912524
0,19,0.10511169572072603,0.8620494366430818,0.013378324916702695,48097156,7,"[1, 1, 1, 1, 0, 1, 1]",277.69214752912524
0,20,0.10439970009355065,0.834501470444472,0.013369292837334797,48097156,7,"[0, 1, 0, 1, 1, 1, 0]",277.69214752912524
0,21,0.08316562921541294,0.8701153449977356,0.015857825958169997,51507588,8,"[1, 1, 1, 1, 0, 0, 0, 1]",277.69214752912524
0,22,0.08301489346937062,0.8636209876199378,0.01580802406289149,51507588,8,"[0, 0, 0, 0, 1, 0, 0, 0]",277.69214752912524
0,23,0.08298951633455319,0.8799844643772321,0.015761258577695118,51507588,8,"[1, 0, 1, 0, 1, 1, 0, 0]",277.69214752912524
0,24,0.07978998779110476,0.8678316226783968,0.015808646565303206,51507588,8,"[1, 0, 1, 1, 0, 1, 0, 1]",277.69214752912524
0,25,0.07713852981059206,0.8648715920860373,0.015877397420816123,51507588,8,"[1, 1, 1, 1, 0, 0, 1, 0]",277.69214752912524
0,26,0.07033736424939933,0.8619410386795955,0.017211539675365203,52585124,9,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",277.69214752912524
0,27,0.07020943761411992,0.8658521895859743,0.01728410456480924,52585124,9,"[1, 1, 1, 1, 0, 0, 0, 0, 0]",277.69214752912524
0,28,0.06931573810334073,0.8513574567004903,0.017301403536112047,52585124,9,"[0, 1, 1, 0, 0, 0, 1, 0, 0]",277.69214752912524
0,29,0.06918611300606907,0.8577763142242687,0.017293617947841993,52585124,9,"[1, 0, 1, 1, 0, 0, 0, 1, 1]",277.69214752912524
1,0,0.19951120250296195,0.8715073828454519,0.008047715190332382,42531652,4,"[0, 0, 0, 1]",184.4227642695109
1,1,0.19764581569006423,0.8760042438873878,0.008060421103495172,42531652,4,"[1, 0, 0, 1]",184.4227642695109
1,2,0.19470164068676868,0.8633323843324765,0.00800105486495886,42531652,4,"[0, 0, 0, 0]",184.4227642695109
1,3,0.19443600786814,0.8632956384625677,0.008037621370982378,42531652,4,"[1, 1, 0, 0]",184.4227642695109
1,4,0.17578843308338615,0.8649487991924888,0.009439582556136883,43609188,5,"[0, 1, 1, 1, 0]",184.4227642695109
1,5,0.17350915838566727,0.8675886512091404,0.00944142792490311,43609188,5,"[1, 1, 0, 0, 0]",184.4227642695109
1,6,0.1731732351866985,0.871382032968104,0.009450909297098405,43609188,5,"[0, 1, 1, 1, 1]",184.4227642695109
1,7,0.17314488704156097,0.8693322334127125,0.009480344225186855,43609188,5,"[0, 1, 0, 0, 0]",184.4227642695109
1,8,0.1729216187597144,0.8632424695354873,0.009481390120345167,43609188,5,"[0, 1, 1, 0, 0]",184.4227642695109
1,9,0.17258458683804392,0.8686632304223908,0.009415260542766191,43609188,5,"[0, 1, 1, 1, 0]",184.4227642695109
1,10,0.1715985052894092,0.8624520431711726,0.009406643898691981,43609188,5,"[0, 0, 1, 1, 0]",184.4227642695109
1,11,0.17125481955319272,0.8398963349495512,0.009505963296163827,43609188,5,"[0, 1, 1, 1, 1]",184.4227642695109
1,12,0.17061901476024974,0.8612561384066194,0.009492102572578005,43609188,5,"[0, 0, 1, 0, 1]",184.4227642695109
1,13,0.17051322856261303,0.8581108020081348,0.009587583757005632,43609188,5,"[0, 0, 0, 0, 0]",184.4227642695109
1,14,0.17047919583745794,0.8361054825775895,0.00942338769393973,43609188,5,"[0, 1, 1, 1, 0]",184.4227642695109
1,15,0.17041509454530343,0.8623610969548647,0.00944036860135384,43609188,5,"[0, 0, 1, 0, 1]",184.4227642695109
1,16,0.17008866965733543,0.845620720901323,0.009484085066709667,43609188,5,"[1, 0, 1, 1, 0]",184.4227642695109
1,17,0.17006220113559922,0.8631455241741244,0.00944457244046498,43609188,5,"[0, 0, 1, 1, 0]",184.4227642695109
1,18,0.1698828994074668,0.8423631627285804,0.009460918147233315,43609188,5,"[0, 0, 1, 1, 0]",184.4227642695109
1,19,0.16977195420619523,0.8552869015191028,0.009456981148803606,43609188,5,"[0, 1, 0, 0, 1]",184.4227642695109
1,20,0.1696104961976223,0.87924146583183,0.0094920564313652,43609188,5,"[1, 0, 1, 1, 1]",184.4227642695109
1,21,0.16955387252444198,0.8750526672640756,0.00940347639459651,43609188,5,"[0, 1, 0, 0, 0]",184.4227642695109
1,22,0.16946416787424032,0.8589273544482594,0.00947770912735723,43609188,5,"[0, 0, 0, 0, 1]",184.4227642695109
1,23,0.16918163728073565,0.8681732704317241,0.009514250047970563,43609188,5,"[1, 0, 0, 0, 0]",184.4227642695109
1,24,0.16624545699409826,0.8584793745720252,0.009453308047610335,43609188,5,"[0, 0, 0, 0, 0]",184.4227642695109
1,25,0.16508795349733105,0.8607472031328643,0.009479839849518612,43609188,5,"[0, 1, 1, 1, 0]",184.4227642695109
1,26,0.164525658807564,0.8515092124505732,0.00947708858922124,43609188,5,"[0, 1, 1, 1, 1]",184.4227642695109
1,27,0.16322809031240224,0.8681160487234114,0.009467258735094219,43609188,5,"[1, 0, 1, 0, 1]",184.4227642695109
1,28,0.15157138630868877,0.853064905982054,0.009496833460056224,43609188,5,"[0, 0, 1, 0, 1]",184.4227642695109
1,29,0.12976095981479469,0.8625492209981148,0.01192755617655348,47019620,6,"[0, 1, 1, 0, 1, 0]",184.4227642695109
2,0,0.20750445942695078,0.8642819051529623,0.008090755988261662,42531652,4,"[1, 0, 0, 0]",162.00236209233603
2,1,0.20446457161664838,0.8451328389417374,0.00799949210032355,42531652,4,"[0, 0, 0, 0]",162.00236209233603
2,2,0.20391144807350076,0.8736838622125765,0.008053134759888054,42531652,4,"[0, 0, 0, 1]",162.00236209233603
2,3,0.20149996190155872,0.8808285015699691,0.008067623689654283,42531652,4,"[0, 0, 1, 0]",162.00236209233603
2,4,0.2014011784902729,0.8743095116248386,0.007958631822722963,42531652,4,"[1, 0, 0, 1]",162.00236209233603
2,5,0.20090512861118734,0.8705085052430185,0.008046583146555349,42531652,4,"[0, 0, 0, 0]",162.00236209233603
2,6,0.19931062990754878,0.8585831000113576,0.00800838287337683,42531652,4,"[1, 0, 0, 1]",162.00236209233603
2,7,0.19910311177501194,0.8855614383291879,0.008053272761753761,42531652,4,"[0, 1, 0, 1]",162.00236209233603
2,8,0.1973710105145048,0.8749587679662351,0.008034208911354654,42531652,4,"[1, 1, 0, 1]",162.00236209233603
2,9,0.19415324696638095,0.8603807005563392,0.00803324293938931,42531652,4,"[0, 0, 0, 0]",162.00236209233603
2,10,0.18723243411291746,0.8764695926688316,0.008110803946154193,42531652,4,"[1, 0, 0, 0]",162.00236209233603
2,11,0.18452887921868935,0.8779718173318372,0.008126169186201878,42531652,4,"[1, 1, 0, 0]",162.00236209233603
2,12,0.18127891847121308,0.8805397309863948,0.007966891235904768,42531652,4,"[0, 1, 0, 0]",162.00236209233603
2,13,0.17760410129040996,0.8486878806094376,0.009477438044501468,43609188,5,"[0, 0, 0, 1, 0]",162.00236209233603
2,14,0.17711633270584484,0.8705481942269343,0.009459025622345508,43609188,5,"[0, 0, 1, 0, 1]",162.00236209233603
2,15,0.1763964533267164,0.8596588195939578,0.009452211139607243,43609188,5,"[0, 1, 0, 0, 0]",162.00236209233603
2,16,0.1763003774354476,0.854105052450596,0.009401860970188863,43609188,5,"[1, 1, 1, 1, 0]",162.00236209233603
2,17,0.17540760919713147,0.8769229598059726,0.009496878464124165,43609188,5,"[0, 1, 0, 0, 0]",162.00236209233603
2,18,0.17514310950539494,0.8495115099776926,0.009407736112130806,43609188,5,"[1, 1, 0, 0, 0]",162.00236209233603
2,19,0.1736932685264605,0.8374962387334649,0.009484474668744951,43609188,5,"[1, 1, 1, 1, 0]",162.00236209233603
2,20,0.17366806551595992,0.8821251460165586,0.009472718493081629,43609188,5,"[0, 1, 0, 1, 0]",162.00236209233603
2,21,0.17341396878214635,0.8771206787117011,0.009455202764598653,43609188,5,"[0, 0, 1, 0, 0]",162.00236209233603
2,22,0.17324513388992294,0.8705938905290306,0.009487037091632374,43609188,5,"[0, 0, 0, 0, 0]",162.00236209233603
2,23,0.17318901335805,0.8694639082984463,0.009470856472966261,43609188,5,"[1, 0, 1, 0, 1]",162.00236209233603
2,24,0.17257495775740553,0.8511693580583835,0.009507100260234437,43609188,5,"[0, 0, 1, 0, 0]",162.00236209233603
2,25,0.17233620749175993,0.8870680759730019,0.009411882431362756,43609188,5,"[0, 1, 0, 0, 0]",162.00236209233603
2,26,0.17205663372373292,0.8702888397728099,0.009485765824560077,43609188,5,"[0, 1, 0, 0, 1]",162.00236209233603
2,27,0.17198359285876,0.8600110983675617,0.00943456771527417,43609188,5,"[1, 1, 0, 0, 0]",162.00236209233603
2,28,0.1718675997048786,0.8619234579082911,0.009423392364173196,43609188,5,"[0, 0, 0, 0, 0]",162.00236209233603
2,29,0.17183989123806112,0.8513383922231449,0.009462135233101436,43609188,5,"[1, 0, 0, 1, 0]",162.00236209233603
3,0,0.20660576814380424,0.8559142497493585,0.00804773747967556,42531652,4,"[1, 1, 0, 1]",148.4194591800372
3,1,0.20596689865921142,0.8750660237870249,0.007984251060173846,42531652,4,"[0, 1, 0, 1]",148.4194591800372
3,2,0.20491618545134885,0.8728088437269751,0.008031350533245132,42531652,4,"[1, 1, 1, 0]",148.4194591800372
3,3,0.20415051694268874,0.8599999810607943,0.008083066699677148,42531652,4,"[0, 0, 1, 0]",148.4194591800372
3,4,0.2030216976883291,0.861280008361298,0.008041635886300354,42531652,4,"[1, 0, 0, 1]",148.4194591800372
3,5,0.20240276756275027,0.866589368038424,0.007998538729269058,42531652,4,"[0, 1, 0, 0]",148.4194591800372
3,6,0.2019932234825348,0.8817168227467898,0.00796131494094152,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,7,0.2017155649310837,0.8838439473054167,0.008084164176951163,42531652,4,"[1, 1, 0, 1]",148.4194591800372
3,8,0.2015952995221074,0.8558911610587062,0.00800687698321417,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,9,0.20138688728115742,0.8836855999231424,0.008015820682048798,42531652,4,"[1, 1, 0, 0]",148.4194591800372
3,10,0.20110238220545096,0.8757560347335773,0.007971559967030771,42531652,4,"[0, 1, 1, 0]",148.4194591800372
3,11,0.20038158203920925,0.871602475441337,0.00805798371345736,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,12,0.1996427510379612,0.8635136475376123,0.008050282548880204,42531652,4,"[1, 0, 0, 0]",148.4194591800372
