generation,rank,fitness,f1,latency,params,depth,gen_time_min,genotype
0,0,0.8041230400820227,0.8041230400820227,0.0050394913209856895,42531652,4,27.4689142425855,"[0, 0, 0, 1]"
0,1,0.8030174824553848,0.8030174824553848,0.01704791561996899,57073092,11,27.4689142425855,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]"
0,2,0.7957218991006445,0.7957218991006445,0.005530352538698935,43609188,5,27.4689142425855,"[1, 0, 0, 1, 1]"
0,3,0.7917111930513997,0.7917111930513997,0.012159274146597454,51507588,8,27.4689142425855,"[1, 0, 0, 1, 1, 1, 1, 0]"
0,4,0.7864858552058955,0.7864858552058955,0.009368153417653957,51507588,8,27.4689142425855,"[1, 0, 0, 1, 1, 0, 1, 1]"
0,5,0.7859300379609806,0.7859300379609806,0.005938339445492602,43609188,5,27.4689142425855,"[0, 0, 0, 1, 0]"
0,6,0.785755037654594,0.785755037654594,0.011478096433620522,57073092,11,27.4689142425855,"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
0,7,0.7817889214229397,0.7817889214229397,0.007683007119339891,47019620,6,27.4689142425855,"[0, 1, 0, 1, 1, 1]"
0,8,0.7798266843951025,0.7798266843951025,0.004973080287072662,42531652,4,27.4689142425855,"[0, 0, 0, 0]"
0,9,0.7786065021815152,0.7786065021815152,0.021192107858496456,61561060,13,27.4689142425855,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]"
0,10,0.7780345847844283,0.7780345847844283,0.009499647563188773,47019620,6,27.4689142425855,"[1, 1, 1, 0, 1, 0]"
0,11,0.7749016676642914,0.7749016676642914,0.0056909177087618446,43609188,5,27.4689142425855,"[0, 0, 1, 1, 1]"
0,12,0.7719996633931706,0.7719996633931706,0.020303037380472233,69459460,17,27.4689142425855,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]"
0,13,0.7714057838432177,0.7714057838432177,0.016488712794398452,55995556,10,27.4689142425855,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]"
0,14,0.7665517225335792,0.7665517225335792,0.00607451130872505,43609188,5,27.4689142425855,"[0, 1, 0, 1, 0]"
0,15,0.7662043342451381,0.7662043342451381,0.012658332382670778,55995556,10,27.4689142425855,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
0,16,0.7656809402867736,0.7656809402867736,0.007393019870960416,48097156,7,27.4689142425855,"[0, 1, 0, 0, 0, 0, 0]"
0,17,0.7624092344537207,0.7624092344537207,0.021595393613552005,69459460,20,27.4689142425855,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
0,18,0.7615803399413942,0.7615803399413942,0.017437920249449235,66049028,15,27.4689142425855,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
0,19,0.7591513250310628,0.7591513250310628,0.025668133729595866,69459460,16,27.4689142425855,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
0,20,0.758872887176789,0.758872887176789,0.02434649786027876,69459460,20,27.4689142425855,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
0,21,0.7548328362274987,0.7548328362274987,0.010983984012000292,51507588,8,27.4689142425855,"[1, 0, 0, 0, 0, 0, 1, 0]"
0,22,0.7492145714612248,0.7492145714612248,0.015253154827860271,61561060,13,27.4689142425855,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
0,23,0.745116007872404,0.745116007872404,0.021006193519042426,69459460,18,27.4689142425855,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
0,24,0.732542246745383,0.732542246745383,0.015506750937674951,60483524,12,27.4689142425855,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]"
0,25,0.7285066992975672,0.7285066992975672,0.023189886219370237,69459460,16,27.4689142425855,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]"
0,26,0.7275141259506309,0.7275141259506309,0.01984362706525644,64971492,14,27.4689142425855,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
0,27,0.7253220332347348,0.7253220332347348,0.022549424900716986,69459460,19,27.4689142425855,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]"
0,28,0.7168607432079414,0.7168607432079414,0.008460541159820423,48097156,7,27.4689142425855,"[1, 0, 1, 1, 0, 0, 0]"
0,29,0.6997911579477388,0.6997911579477388,0.012569016360885144,55995556,10,27.4689142425855,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]"
